disaster_id,name_int,name_local,type,subtype,date_start,date_end,date_year,date_month,psgc,ph_psgc,province,affected_families,affected_persons,dead,injured,missing,damaged_houses_full,damaged_houses_partial,damaged_properties_agri,damaged_properties_infra,damaged_properties_private,damage_total
TropicalCyclone_2014-01-17_TyphoonAgaton,Tropical Storm Lingling,Typhoon Agaton,Tropical Cyclone,Typhoon,2014-01-17,,2014,01,160300000,PH160300000,Agusan del Sur,36976,176705,14,27,,79,87,26.92,1268.92,3.16,1299.01
TropicalCyclone_2014-01-17_TyphoonAgaton,Tropical Storm Lingling,Typhoon Agaton,Tropical Cyclone,Typhoon,2014-01-17,,2014,01,168500000,PH168500000,Dinagat Islands,2408,12000,6,2,,0,22,,19.39,0.76,20.14
TropicalCyclone_2014-01-17_TyphoonAgaton,Tropical Storm Lingling,Typhoon Agaton,Tropical Cyclone,Typhoon,2014-01-17,,2014,01,166700000,PH166700000,Surigao del Norte,13252,51842,3,,1,149,32,3.39,104.11,2.65,110.14
TropicalCyclone_2014-01-17_TyphoonAgaton,Tropical Storm Lingling,Typhoon Agaton,Tropical Cyclone,Typhoon,2014-01-17,,2014,01,166800000,PH166800000,Surigao del Sur,26939,108595,2,,1,137,520,14.53,548.08,6.87,569.47
TropicalCyclone_2014-01-17_TyphoonAgaton,Tropical Storm Lingling,Typhoon Agaton,Tropical Cyclone,Typhoon,2014-01-17,,2014,01,153800000,PH153800000,Maguindanao,2687,13435,,,,,,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,060600000,PH060600000,Antique,51,255,,,,,,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,064500000,PH064500000,Negros Occidental,770,3812,,,,2,55,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,072200000,PH072200000,Cebu,1502,7096,5,1,,27,334,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,087800000,PH087800000,Biliran,78,390,,,,,,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,083700000,PH083700000,Leyte,1916,9580,,,,,,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,086400000,PH086400000,Southern Leyte,1317,5399,1,,,,,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,160200000,PH160200000,Agusan del Norte,7,31,,,,2,5,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,168500000,PH168500000,Dinagat Islands,2757,11991,,,,2,,,,,
TropicalCyclone_2014-01-30_TyphoonBasyang,Typhoon Kajiki,Typhoon Basyang,Tropical Cyclone,Typhoon,2014-01-30,,2014,01,166800000,PH166800000,Surigao del Norte,2084,9186,,,,,,,,,
TropicalCyclone_2014-03-21_TyphoonCaloy,Tropical Depression 04W,Typhoon Caloy,Tropical Cyclone,Typhoon,2014-03-21,,2014,03,086400000,PH086400000,Southern Leyte,164,713,,,,,,,,,
TropicalCyclone_2014-03-21_TyphoonCaloy,Tropical Depression 04W,Typhoon Caloy,Tropical Cyclone,Typhoon,2014-03-21,,2014,03,112300000,PH112300000,Davao del Norte,3353,16765,,,,,,,,,
TropicalCyclone_2014-03-21_TyphoonCaloy,Tropical Depression 04W,Typhoon Caloy,Tropical Cyclone,Typhoon,2014-03-21,,2014,03,118200000,PH118200000,Compostela Valley,34,170,,,,,,,,,
TropicalCyclone_2014-03-21_TyphoonCaloy,Tropical Depression 04W,Typhoon Caloy,Tropical Cyclone,Typhoon,2014-03-21,,2014,03,160300000,PH160300000,Agusan del Sur,325,1625,,,,,,,,,
TropicalCyclone_2014-03-21_TyphoonCaloy,Tropical Depression 04W,Typhoon Caloy,Tropical Cyclone,Typhoon,2014-03-21,,2014,03,168500000,PH168500000,Dinagat Islands,15,56,,,,,,,,,
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,012800000,PH012800000,Ilocos Norte,3,14,,,,3,2,,,,
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,015500000,PH015500000,Pangasinan,68,293,,2,,,,1.14,,,1.14
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,012900000,PH012900000,Ilocos Sur,,,,,,,,0.14,,,0.14
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,013300000,PH013300000,La Union,,,,,,,,0.69,,,0.69
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,037700000,PH037700000,Aurora,39,189,,,,,,0.04,,,0.04
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,030800000,PH030800000,Bataan,38741,182641,3,81,,513,3236,485.14,62.16,,547.30
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,031400000,PH031400000,Bulacan,4109,18562,1,10,,41,180,51.19,0.92,,52.11
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,035400000,PH035400000,Pampanga,974,4499,3,9,,7,50,1587.65,0.09,,1587.75
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,036900000,PH036900000,Tarlac,121,624,,,,1,,0.98,87.08,,88.06
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,037100000,PH037100000,Zambales,3742,14886,1,27,,180,905,2.78,0.79,,3.57
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,034900000,PH034900000,Nueva Ecija,,,,,,,,4.42,0.50,,4.92
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,041000000,PH041000000,Batangas,51250,251942,13,83,3,5227,67449,1752.26,0.09,,1752.35
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,042100000,PH042100000,Cavite,56607,271939,8,51,,6150,36121,325.70,0.10,,325.80
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,043400000,PH043400000,Laguna,68038,322405,21,189,,13592,49468,4341.98,148.19,,4490.17
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,045600000,PH045600000,Quezon,150988,646830,29,351,,34702,109957,13947.95,962.47,243.19,15153.61
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,045800000,PH045800000,Rizal,22311,106517,3,,,609,3526,842.24,263.04,1.35,1106.62
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,174000000,PH174000000,Marinduque,1031,4733,5,4,,39,1031,80.25,124.82,1.60,206.67
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,175100000,PH175100000,Occidental Mindoro,5483,26855,1,3,,56,5483,111.82,15.82,1.28,128.92
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,175200000,PH175200000,Oriental Mindoro,412,1975,1,,,30,387,48.42,,,48.42
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,175900000,PH175900000,Romblon,208,453,,,,16,208,7.20,77.20,,84.40
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,175300000,PH175300000,Palawan,,,,,,,,5.76,,,5.76
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,050500000,PH050500000,Albay,102722,505327,,127,,4775,19920,1406.99,771.79,,2178.77
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,051600000,PH051600000,Camarines Norte,28452,116504,,2,,1617,11169,102.44,106.60,,209.04
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,051700000,PH051700000,Camarines Sur,228591,920408,4,20,,29688,123837,3267.95,392.20,,3660.15
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,052000000,PH052000000,Catanduanes,4068,20251,,,,98,863,69.89,11.21,,81.10
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,054100000,PH054100000,Masbate,11859,59897,,3,,283,1279,152.12,25.00,,177.12
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,056200000,PH056200000,Sorsogon,121796,602778,3,119,,4997,24216,4169.97,193.48,,4363.46
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,063000000,PH063000000,Iloilo,4068,20251,1,,,,,,,,
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,082600000,PH082600000,Eastern Samar,7248,36240,,,,240,3137,327.47,4.00,,331.47
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,083700000,PH083700000,Leyte,997,4472,,4,,,,30.71,,,30.71
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,086400000,PH086400000,Southern Leyte,,,,,,,,0.33,,,0.33
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,084800000,PH084800000,Northern Samar,76508,350293,4,92,2,6608,39764,152.82,7.45,,160.27
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,086000000,PH086000000,Samar,32304,155681,2,31,,2548,19330,396.60,36.70,,433.30
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,087800000,PH087800000,Biliran,,,1,24,,,,6.98,,,6.98
TropicalCyclone_2014-07-13_TyphoonGlenda,Typhoon Rammasun,Typhoon Glenda,Tropical Cyclone,Typhoon,2014-07-13,,2014,07,141100000,PH141100000,Benguet,,,,,,,,1.57,,,1.57
TropicalCyclone_2014-07-18_TyphoonHenry,Typhoon Matmo,Typhoon Henry,Tropical Cyclone,Typhoon,2014-07-18,,2014,07,175100000,PH175100000,Occidental Mindoro,16,46,,,,,,,,,
TropicalCyclone_2014-07-18_TyphoonHenry,Typhoon Matmo,Typhoon Henry,Tropical Cyclone,Typhoon,2014-07-18,,2014,07,064500000,PH064500000,Negros Occidental,198,785,,,,36,150,,,,
TropicalCyclone_2014-07-18_TyphoonHenry,Typhoon Matmo,Typhoon Henry,Tropical Cyclone,Typhoon,2014-07-18,,2014,07,087800000,PH087800000,Biliran,,,,15,,,,,,,
TropicalCyclone_2014-07-18_TyphoonHenry,Typhoon Matmo,Typhoon Henry,Tropical Cyclone,Typhoon,2014-07-18,,2014,07,104300000,PH104300000,Misamis Oriental,,,,,,11,116,,,,
TropicalCyclone_2014-08-02_TyphoonJose,Typhoon Halong,Typhoon Jose,Tropical Cyclone,Typhoon,2014-08-02,,2014,08,015500000,PH015500000,Pangasinan,1629,6495,2,,,,,1.62,,,1.62
TropicalCyclone_2014-08-02_TyphoonJose,Typhoon Halong,Typhoon Jose,Tropical Cyclone,Typhoon,2014-08-02,,2014,08,012800000,PH012800000,Ilocos Norte,106,358,,,,,,,,,
TropicalCyclone_2014-08-02_TyphoonJose,Typhoon Halong,Typhoon Jose,Tropical Cyclone,Typhoon,2014-08-02,,2014,08,030800000,PH030800000,Bataan,2620,8916,,,,,,,,,
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,012800000,PH012800000,Ilocos Norte,30,147,,,,,22,11.55,,,11.55
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,013300000,PH013300000,La Union,2462,11826,,,,2,39,21.40,24.40,,45.80
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,015500000,PH015500000,Pangasinan,69684,294971,3,,,59,120,128.36,,,128.36
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,012900000,PH012900000,Ilocos Sur,,,,,,,,18.83,,,18.83
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,021500000,PH021500000,Cagayan,7245,34343,1,,,108,1485,0.61,,,0.61
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,023100000,PH023100000,Isabela,1258,5112,,1,,,5,58.82,10.50,,69.32
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,020900000,PH020900000,Batanes,,,,,,,,0.06,,,0.06
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,025000000,PH025000000,Nueva Vizcaya,78,181,1,1,,6,10,,,,
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,037700000,PH037700000,Aurora,24,120,,,,,,14.40,,,14.40
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,030800000,PH030800000,Bataan,10,37,,,,,,,,,
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,031400000,PH031400000,Bulacan,6279,31382,,,,,,44.95,,,44.95
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,034900000,PH034900000,Nueva Ecija,6648,31051,,,,,,260.15,0.65,,260.80
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,035400000,PH035400000,Pampanga,5485,27347,,,,8,,95.94,,,95.94
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,036900000,PH036900000,Tarlac,10445,38925,,,,,,110.17,,,110.17
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,037100000,PH037100000,Zambales,531,1841,,,,2,20,16.11,,,16.11
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,045800000,PH045800000,Rizal,1426,6709,,,,,,,,,
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,175100000,PH175100000,Occidental Mindoro,,,,,,,,3.38,,,3.38
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,064500000,PH064500000,Negros Occidental,121,448,,,,,,,,,
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,140100000,PH140100000,Abra,,,,,,,,3.70,13.80,,17.50
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,148100000,PH148100000,Apayao,423,1955,,,,5,329,200.63,0.12,,200.75
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,141100000,PH141100000,Benguet,88,285,,,,1,16,9.47,5.81,,15.28
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,142700000,PH142700000,Ifugao,,,,,,,,2.40,8.16,,10.56
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,143200000,PH143200000,Kalinga,2277,11406,,,,3,99,85.09,4.00,,89.09
TropicalCyclone_2014-09-12_TyphoonLuis,Typhoon Kalmaegi,Typhoon Luis,Tropical Cyclone,Typhoon,2014-09-12,,2014,09,144400000,PH144400000,Mountain Province,149,482,,,,,,25.41,17.25,,42.66
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,012800000,PH012800000,Ilocos Norte,10601,48471,,3,,179,1167,500.95,239.41,,740.36
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,012900000,PH012900000,Ilocos Sur,44051,218004,1,,1,1878,4594,84.32,62.40,,146.72
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,013300000,PH013300000,La Union,18136,72229,3,1,,82,1875,84.83,102.40,,187.23
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,015500000,PH015500000,Pangasinan,55456,230270,,,,12,139,707.82,49.00,,756.82
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,021500000,PH021500000,Cagayan,55,117,,,,,,365.69,,,365.69
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,023100000,PH023100000,Isabela,127,435,,,,,,89.51,,,89.51
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,025000000,PH025000000,Nueva Vizcaya,315,1440,,,,14,251,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,020900000,PH020900000,Batanes,,,,,,,,0.16,,,0.16
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,025700000,PH025700000,Quirino,,,,,,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,037700000,PH037700000,Aurora,,,,,,,,25.44,0.30,,25.74
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,030800000,PH030800000,Bataan,43,197,,,,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,031400000,PH031400000,Bulacan,47289,231922,,,,7,24,104.67,16.00,,120.67
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,034900000,PH034900000,Nueva Ecija,4650,27707,,,,,,288.05,40.30,,328.35
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,035400000,PH035400000,Pampanga,11464,54315,,,,1,5,135.62,,,135.62
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,036900000,PH036900000,Tarlac,11663,41673,,,,,,280.02,,,280.02
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,037100000,PH037100000,Zambales,503,1999,,,,7,5,34.66,,,34.66
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,041000000,PH041000000,Batangas,111,440,,,,1,0,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,042100000,PH042100000,Cavite,417,2563,1,,1,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,043400000,PH043400000,Laguna,6960,30331,1,,,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,045800000,PH045800000,Rizal,17333,80555,2,1,,5,2,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,045600000,PH045600000,Quezon,,,,1,,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,175100000,PH175100000,Occidental Mindoro,1893,7899,1,,,3,1,67.29,,,67.29
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,175900000,PH175900000,Romblon,,,,1,,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,051600000,PH051600000,Camarines Norte,410,2050,,,,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,051700000,PH051700000,Camarines Sur,95593,428122,2,,,1,0,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,072200000,PH072200000,Cebu,90627,416885,,,,,,,,,
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,140100000,PH140100000,Abra,13393,57877,,,2,42,1012,88.86,104.21,,193.07
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,148100000,PH148100000,Apayao,41,165,,,,0,41,85.80,,,85.80
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,141100000,PH141100000,Benguet,188,681,,2,,2,23,34.59,7.25,,41.84
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,142700000,PH142700000,Ifugao,152,599,,2,,9,138,9.55,2.50,,12.05
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,143200000,PH143200000,Kalinga,30,153,,,,4,46,15.97,15.00,,30.97
TropicalCyclone_2014-09-17_TyphoonMario,Typhoon Fung-Wong,Typhoon Mario,Tropical Cyclone,Typhoon,2014-09-17,,2014,09,144400000,PH144400000,Mountain Province,21,85,,,,9,12,101.86,7.00,,108.86
TropicalCyclone_2014-11-26_TyphoonQueenie,Typhoon Sinlaku,Typhoon Queenie,Tropical Cyclone,Typhoon,2014-11-26,,2014,11,175300000,PH175300000,Palawan,10108,51426,,,,91,1995,,,,
TropicalCyclone_2014-11-26_TyphoonQueenie,Typhoon Sinlaku,Typhoon Queenie,Tropical Cyclone,Typhoon,2014-11-26,,2014,11,064500000,PH064500000,Negros Occidental,430,1725,,1,,100,300,,,,
TropicalCyclone_2014-11-26_TyphoonQueenie,Typhoon Sinlaku,Typhoon Queenie,Tropical Cyclone,Typhoon,2014-11-26,,2014,11,071200000,PH071200000,Bohol,1058,5064,1,1,1,133,780,,,,
TropicalCyclone_2014-11-26_TyphoonQueenie,Typhoon Sinlaku,Typhoon Queenie,Tropical Cyclone,Typhoon,2014-11-26,,2014,11,072200000,PH072200000,Cebu,250,1037,2,,1,2,89,,,,
TropicalCyclone_2014-11-26_TyphoonQueenie,Typhoon Sinlaku,Typhoon Queenie,Tropical Cyclone,Typhoon,2014-11-26,,2014,11,074600000,PH074600000,Negros Oriental,241,1086,,,6,17,87,,,,
